Vecindario,Vecindario Latitude,Vecindario Longitude,Lugar,Lugar Latitude,Lugar Longitude,Categoria Lugar
Coliseum Industrial (Neighborhood),37.7459,-122.194,Shell,37.7442,-122.196,Gas Station
Coliseum Industrial (Neighborhood),37.7459,-122.194,ampm,37.7448,-122.195,Convenience Store
Coliseum Industrial (Neighborhood),37.7459,-122.194,Hegenberger Rd @ Baldwin Avenue,37.7475,-122.196,Intersection
Coliseum Industrial (Neighborhood),37.7459,-122.194,Philz Coffee Roasting and Warehouse,37.7444,-122.191,Warehouse Store
Coliseum Industrial (Neighborhood),37.7459,-122.194,Enterprise way,37.7436,-122.196,Plaza
Coliseum Industrial (Neighborhood),37.7459,-122.194,Burger King,37.7453,-122.196,Fast Food Restaurant
Coliseum Industrial (Neighborhood),37.7459,-122.194,SF Oakland Truck Stop,37.7489,-122.192,Truck Stop
Coliseum Industrial (Neighborhood),37.7459,-122.194,Estrellas De Sinaloa,37.7491,-122.192,Mexican Restaurant
Coliseum Industrial (Neighborhood),37.7459,-122.194,Taco Bell,37.7469,-122.196,Fast Food Restaurant
Coliseum Industrial (Neighborhood),37.7459,-122.194,Just Desserts,37.744,-122.19,Dessert Shop
Coliseum Industrial (Neighborhood),37.7459,-122.194,Sleep Train Mattress Distribution Center,37.744,-122.19,Mattress Store
Coliseum Industrial (Neighborhood),37.7459,-122.194,rbg bar & grill,37.7421,-122.195,American Restaurant
Coliseum Industrial (Neighborhood),37.7459,-122.194,Jack in the Box,37.7437,-122.196,Fast Food Restaurant
Coliseum Industrial (Neighborhood),37.7459,-122.194,Radisson Hotel Oakland Airport,37.742,-122.195,Hotel
Coliseum Industrial (Neighborhood),37.7459,-122.194,Days Inn,37.7436,-122.195,Hotel
Coliseum Industrial (Neighborhood),37.7459,-122.194,La Quinta Inn & Suites Oakland Airport Coliseum,37.7421,-122.193,Hotel
Coliseum Industrial (Neighborhood),37.7459,-122.194,Quality Inn,37.742,-122.193,Hotel
Columbia Gardens,37.7319,-122.191,Starbucks,37.7299,-122.194,Coffee Shop
Columbia Gardens,37.7319,-122.191,Enterprise Rent-A-Car,37.7297,-122.196,Rental Car Location
Columbia Gardens,37.7319,-122.191,Subway,37.7298,-122.194,Sandwich Place
Columbia Gardens,37.7319,-122.191,Organic Choice,37.7297,-122.194,Food Court
Columbia Gardens,37.7319,-122.191,98th and doolittle,37.7316,-122.19,Scenic Lookout
Columbia Gardens,37.7319,-122.191,Wendy’s,37.73,-122.193,Fast Food Restaurant
Columbia Gardens,37.7319,-122.191,Airport Plaza,37.7299,-122.194,Shop & Service
Columbia Gardens,37.7319,-122.191,El Grullo Taco Truck,37.7288,-122.193,Food Truck
Columbia Gardens,37.7319,-122.191,weGrow store,37.7337,-122.196,Flower Shop
Cox,37.7472,-122.162,I Love My Life LLC,37.7479,-122.161,Business Service
Cox,37.7472,-122.162,Oakland Hood Cleaning,37.7464,-122.165,Home Service
Cox,37.7472,-122.162,Mini Mart,37.749,-122.165,Convenience Store
Cox,37.7472,-122.162,El Porteno,37.7458,-122.166,Food Truck
Cox,37.7472,-122.162,98th & MacArthur,37.7503,-122.159,Bus Stop
Cox,37.7472,-122.162,MacArthur Smoke Shop,37.7466,-122.157,Garden Center
Crestmont,37.8032,-122.179,Dunn Trail,37.8058,-122.177,Trail
Crestmont,37.8032,-122.179,Serpentine Prairie Trail,37.8019,-122.174,Trail
Crestmont,37.8032,-122.179,Sunset View On Skyline Blvd.,37.8028,-122.178,Scenic Lookout
Crestmont,37.8032,-122.179,Hacienda,37.8009,-122.18,Planetarium
Crestmont,37.8032,-122.179,Redwood Bowmen Archery Range,37.807,-122.179,Athletics & Sports
Crocker Highlands,37.8111,-122.228,Plum Patch Park,37.8119,-122.23,Park
Crocker Highlands,37.8111,-122.228,Top 'o the Oak,37.8137,-122.226,Restaurant
Crocker Highlands,37.8111,-122.228,Cafe Neutrino,37.8084,-122.224,Café
Dimond District,37.7998,-122.215,La Farine Boulangerie Patisserie,37.7994,-122.216,Bakery
Dimond District,37.7998,-122.215,Taqueria Los Comales,37.8005,-122.217,Burrito Place
Dimond District,37.7998,-122.215,Dimond Slice,37.8004,-122.216,Pizza Place
Dimond District,37.7998,-122.215,Flavor Brigade,37.801,-122.216,Ice Cream Shop
Dimond District,37.7998,-122.215,Paws and Claws,37.8002,-122.217,Pet Store
Dimond District,37.7998,-122.215,Grand Lake Kitchen,37.8009,-122.217,Restaurant
Dimond District,37.7998,-122.215,Oaklandish,37.7997,-122.217,Clothing Store
Dimond District,37.7998,-122.215,Cafe Umami,37.8003,-122.216,Café
Dimond District,37.7998,-122.215,Farmer Joe’s,37.7995,-122.216,Grocery Store
Dimond District,37.7998,-122.215,Dimond Cafe,37.7998,-122.216,Café
Dimond District,37.7998,-122.215,"Hive, the place to bee",37.8003,-122.216,Coffee Shop
Dimond District,37.7998,-122.215,Peet's Coffee & Tea,37.7994,-122.217,Coffee Shop
Dimond District,37.7998,-122.215,Jade Palace,37.7993,-122.212,Chinese Restaurant
Dimond District,37.7998,-122.215,Southern Cafe,37.8011,-122.218,Southern / Soul Food Restaurant
Dimond District,37.7998,-122.215,Ly Luck,37.8009,-122.216,Chinese Restaurant
Dimond District,37.7998,-122.215,Starbucks,37.8013,-122.215,Coffee Shop
Dimond District,37.7998,-122.215,Kasper's Hot Dogs,37.7991,-122.212,Hot Dog Joint
Dimond District,37.7998,-122.215,Flower Lounge Restaurant,37.8007,-122.218,Chinese Restaurant
Dimond District,37.7998,-122.215,Subway,37.7995,-122.217,Sandwich Place
Dimond District,37.7998,-122.215,Little Caesars Pizza,37.8003,-122.216,Pizza Place
Dimond District,37.7998,-122.215,Shaan Indian Cuisine,37.7999,-122.216,Indian Restaurant
Dimond District,37.7998,-122.215,Dimond Park,37.804,-122.216,Park
Dimond District,37.7998,-122.215,Nama,37.7993,-122.216,Japanese Restaurant
Dimond District,37.7998,-122.215,Chase Bank,37.7999,-122.216,Bank
Dimond District,37.7998,-122.215,Quarter Pound Giant Burgers,37.8005,-122.218,Burger Joint
Dimond District,37.7998,-122.215,CVS pharmacy,37.7988,-122.216,Pharmacy
Dimond District,37.7998,-122.215,7-Eleven,37.7995,-122.214,Convenience Store
Dimond District,37.7998,-122.215,Shell,37.7992,-122.217,Gas Station
Dimond District,37.7998,-122.215,Safeway,37.8013,-122.215,Grocery Store
Dimond District,37.7998,-122.215,Taqueria Ole Ole,37.8004,-122.216,Mexican Restaurant
Dogtown,37.8245,-122.288,PsPrint,37.8223,-122.289,Print Shop
Dogtown,37.8245,-122.288,Horn Barbecue,37.8203,-122.289,BBQ Joint
Dogtown,37.8245,-122.288,Pet Food Express,37.8273,-122.288,Pet Store
Dogtown,37.8245,-122.288,Bay Area Derby Girls Headquarters,37.8205,-122.287,Stadium
Dogtown,37.8245,-122.288,Starbucks,37.8284,-122.289,Coffee Shop
Dogtown,37.8245,-122.288,Sweet Treat Stop,37.8285,-122.287,Cupcake Shop
Dogtown,37.8245,-122.288,CVS Pharmacy,37.8282,-122.29,Pharmacy
Dogtown,37.8245,-122.288,Pet Club,37.8283,-122.285,Pet Store
Dogtown,37.8245,-122.288,Pizza Hut Express,37.8284,-122.29,Pizza Place
Dogtown,37.8245,-122.288,Verizon,37.8285,-122.288,Mobile Phone Shop
Dogtown,37.8245,-122.288,Target,37.8284,-122.29,Big Box Store
Dogtown,37.8245,-122.288,Best Buy,37.8274,-122.287,Electronics Store
Dogtown,37.8245,-122.288,Office Depot,37.8281,-122.286,Paper / Office Supplies Store
Dogtown,37.8245,-122.288,Bay Trail,37.8222,-122.289,Park
Dogtown,37.8245,-122.288,P&M Market,37.8257,-122.284,Miscellaneous Shop
Dogtown,37.8245,-122.288,Willie Keyes Community Recreation Center,37.8233,-122.284,Park
Dogtown,37.8245,-122.288,Poplar Park,37.8229,-122.284,Park
Dogtown,37.8245,-122.288,"Anchor Heating & Cooling, Inc.",37.8262,-122.283,Electronics Store
Downtown Oakland,37.8036,-122.272,Oaklandish,37.8051,-122.271,Clothing Store
Downtown Oakland,37.8036,-122.272,Delicious Curry House,37.8046,-122.27,Restaurant
Downtown Oakland,37.8036,-122.272,Golden Lotus Vegetarian Restaurant,37.8033,-122.27,Vegetarian / Vegan Restaurant
Downtown Oakland,37.8036,-122.272,Tay Ho Restaurant & Bar,37.8021,-122.27,Vietnamese Restaurant
Downtown Oakland,37.8036,-122.272,Binh Minh Quan,37.802,-122.269,Vietnamese Restaurant
Downtown Oakland,37.8036,-122.272,Awaken Cafe & Roasting,37.8052,-122.271,Coffee Shop
Downtown Oakland,37.8036,-122.272,Ume Yoga,37.8055,-122.271,Yoga Studio
Downtown Oakland,37.8036,-122.272,Lucky Duck Bicycle Cafe,37.8017,-122.269,Café
Downtown Oakland,37.8036,-122.272,Bar Shiru,37.8064,-122.27,Bar
Downtown Oakland,37.8036,-122.272,The Kon-Tiki,37.8033,-122.269,Tiki Bar
Downtown Oakland,37.8036,-122.272,Blue Bottle Coffee,37.8012,-122.274,Coffee Shop
Downtown Oakland,37.8036,-122.272,Cape & Cowl,37.8067,-122.273,Comic Shop
Downtown Oakland,37.8036,-122.272,Modern Coffee,37.8033,-122.271,Coffee Shop
Downtown Oakland,37.8036,-122.272,Cafe Van Kleef,37.8067,-122.27,Bar
Downtown Oakland,37.8036,-122.272,The Cook And Her Farmer,37.8016,-122.275,Seafood Restaurant
Downtown Oakland,37.8036,-122.272,Shan Dong,37.8005,-122.27,Chinese Restaurant
Downtown Oakland,37.8036,-122.272,Cosecha,37.8016,-122.275,Mexican Restaurant
Downtown Oakland,37.8036,-122.272,Umami Mart,37.8005,-122.274,Kitchen Supply Store
Downtown Oakland,37.8036,-122.272,Galeto Brazilian Steakhouse,37.8031,-122.275,Brazilian Restaurant
Downtown Oakland,37.8036,-122.272,Wise Sons,37.8061,-122.268,Bagel Shop
Downtown Oakland,37.8036,-122.272,i-Tea Bubble Tea & Smoothie,37.8005,-122.271,Bubble Tea Shop
Downtown Oakland,37.8036,-122.272,Pintoh Thai Street Food,37.8047,-122.269,Thai Restaurant
Downtown Oakland,37.8036,-122.272,Battambang,37.8005,-122.274,Cambodian Restaurant
Downtown Oakland,37.8036,-122.272,Abura-Ya,37.806,-122.268,Japanese Restaurant
Downtown Oakland,37.8036,-122.272,Maple Street Denim,37.8009,-122.274,Clothing Store
Downtown Oakland,37.8036,-122.272,Miss Ollie's,37.8014,-122.275,Caribbean Restaurant
Downtown Oakland,37.8036,-122.272,b-Dama,37.8016,-122.275,Japanese Restaurant
Downtown Oakland,37.8036,-122.272,Swan's Market,37.8016,-122.275,Food Court
Downtown Oakland,37.8036,-122.272,Slojoy Coffee Roasters,37.8046,-122.268,Coffee Shop
Downtown Oakland,37.8036,-122.272,Delage,37.8016,-122.275,Japanese Restaurant
Downtown Oakland,37.8036,-122.272,Shooting Star Cafe,37.801,-122.27,Chinese Restaurant
Downtown Oakland,37.8036,-122.272,Golden Tea Shop,37.8006,-122.273,Tea Room
Downtown Oakland,37.8036,-122.272,Le Cheval,37.8027,-122.275,Vietnamese Restaurant
Downtown Oakland,37.8036,-122.272,Napoleon Super Bakery,37.8,-122.272,Bakery
Downtown Oakland,37.8036,-122.272,Golden Peacock Restaurant,37.7996,-122.271,Chinese Restaurant
Downtown Oakland,37.8036,-122.272,Oakland Ice Center,37.8074,-122.271,Skating Rink
Downtown Oakland,37.8036,-122.272,Cookiebar Creamery,37.8008,-122.276,Ice Cream Shop
Downtown Oakland,37.8036,-122.272,The New Parish,37.8078,-122.273,Nightclub
Downtown Oakland,37.8036,-122.272,The Punchdown,37.8074,-122.27,Wine Bar
Downtown Oakland,37.8036,-122.272,Hello Stranger,37.8071,-122.269,Cocktail Bar
Downtown Oakland,37.8036,-122.272,James and The Giant Cupcake,37.8056,-122.267,Cupcake Shop
Downtown Oakland,37.8036,-122.272,Make Westing,37.8076,-122.27,Cocktail Bar
Downtown Oakland,37.8036,-122.272,Gyu-Kaku Japanese BBQ,37.8002,-122.274,Japanese Restaurant
Downtown Oakland,37.8036,-122.272,Wonder Food Bakery,37.7999,-122.271,Bakery
Downtown Oakland,37.8036,-122.272,Sweetheart Cafe,37.7995,-122.27,Candy Store
Downtown Oakland,37.8036,-122.272,New Gold Medal Restaurant,37.7996,-122.272,Chinese Restaurant
Downtown Oakland,37.8036,-122.272,Curry Up Now,37.8078,-122.273,Indian Restaurant
Downtown Oakland,37.8036,-122.272,Pardee Home Museum,37.8043,-122.277,Museum
Downtown Oakland,37.8036,-122.272,The Rock Steady,37.8076,-122.273,Bar
Downtown Oakland,37.8036,-122.272,BPS Reprographics,37.8077,-122.273,Paper / Office Supplies Store
Downtown Oakland,37.8036,-122.272,Lafayette Square,37.8044,-122.277,Park
Durant Manor,37.7404,-122.16,Durant Marketplace,37.7369,-122.163,Flea Market
Eastmont,37.7691,-122.172,McDonald's,37.7682,-122.174,Fast Food Restaurant
Eastmont,37.7691,-122.172,Gazzali's Supermarket,37.7674,-122.177,Grocery Store
Eastmont,37.7691,-122.172,CVS pharmacy,37.7669,-122.176,Pharmacy
Eastmont,37.7691,-122.172,Eastmont Transit Center,37.7692,-122.174,Bus Station
Eastmont,37.7691,-122.172,starfish seafood and Catering,37.769,-122.172,Seafood Restaurant
Eastmont,37.7691,-122.172,Well's Meat and Fish,37.7673,-122.17,Food
Eastmont,37.7691,-122.172,Eastmont Town Center,37.7686,-122.177,Shopping Mall
Eastmont,37.7691,-122.172,Eastmont Branch Library,37.7685,-122.177,Library
Eastmont,37.7691,-122.172,dd's DISCOUNTS,37.767,-122.177,Department Store
Eastmont Hills,37.7699,-122.164,Creative Staging & Designs,37.7657,-122.163,Home Service
East Peralta,37.7436,-122.144,Dunsmuir Hellman Historic Estate,37.7436,-122.142,Historic Site
East Peralta,37.7436,-122.144,The Inner Athlete,37.7393,-122.146,Gym
East Peralta,37.7436,-122.144,Foods Co,37.743,-122.149,Grocery Store
East Peralta,37.7436,-122.144,Foothill Square Shopping Center,37.7432,-122.15,Shopping Mall
East Peralta,37.7436,-122.144,Imperial Garden,37.7404,-122.147,Chinese Restaurant
East Peralta,37.7436,-122.144,Red Pepper Pizza,37.7397,-122.146,Pizza Place
Edgewater,37.7444,-122.205,Oakport Cafe,37.747,-122.204,Café
Edgewater,37.7444,-122.205,Capri at the DMC,37.7427,-122.201,Concert Hall
Edgewater,37.7444,-122.205,Service King Collision Repair of Oakland,37.7434,-122.2,Automotive Shop
Edgewater,37.7444,-122.205,Weedhub,37.7401,-122.204,Marijuana Dispensary
Elmhurst Park,37.7431,-122.174,McDonald's,37.7444,-122.171,Fast Food Restaurant
Elmhurst Park,37.7431,-122.174,ampm,37.7443,-122.17,Convenience Store
Elmhurst Park,37.7431,-122.174,KFC,37.7436,-122.17,Fried Chicken Joint
Elmhurst Park,37.7431,-122.174,Four Bells Market,37.7418,-122.177,Liquor Store
Elmhurst Park,37.7431,-122.174,Super Mercado Mi Tierra,37.7459,-122.172,Grocery Store
Elmhurst Park,37.7431,-122.174,98th Ave & International Blvd,37.7443,-122.171,Intersection
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Harborside Health Center,37.7839,-122.243,Pharmacy
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Ba Le Sandwich Shop,37.7864,-122.241,Vietnamese Restaurant
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Quinn's Lighthouse Restaurant & Pub,37.7814,-122.244,American Restaurant
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Taqueria Sinaloa & Taco Trucks,37.7848,-122.238,Mexican Restaurant
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Port Deli,37.7828,-122.243,Deli / Bodega
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Enterprise Rent-A-Car,37.7818,-122.243,Rental Car Location
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Best Western Plus Bayside Hotel,37.7859,-122.247,Hotel
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Executive Inn & Suites,37.7854,-122.245,Hotel
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Motel 6,37.7841,-122.244,Hotel
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Port Of Oakland Central Basin,37.784,-122.244,Harbor / Marina
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Outdoor Pro Shop,37.7838,-122.242,Sporting Goods Shop
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,San Antonio Fishing Pier,37.7848,-122.245,Pier
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Afterguard,37.7838,-122.244,Harbor / Marina
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Al Pastor Papi,37.7837,-122.243,Food Truck
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Embarcadero Cove Marina,37.7832,-122.243,Harbor / Marina
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Nexus Recording Studio,37.7863,-122.242,Recording Studio
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Souk Savanh Restaurant,37.786,-122.241,Thai Restaurant
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Jalisco Restaurant,37.7871,-122.243,Mexican Restaurant
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Speed Power Strength,37.7812,-122.24,Gym
Embarcadero (Embarcadero Cove) Neighborhood,37.784,-122.243,Hideaway Cafe,37.7801,-122.242,Food
Fairfax,37.7778,-122.203,Mc Donald's (E14th & 62sd),37.7737,-122.202,Fast Food Restaurant
Fairfax,37.7778,-122.203,Island Market,37.7799,-122.206,Liquor Store
Fairfax,37.7778,-122.203,Cocobreeze Caribbean Restaurant and Bakery,37.7807,-122.206,Caribbean Restaurant
Fairfax,37.7778,-122.203,Oakland Construction Build,37.7812,-122.206,Construction & Landscaping
Fairfax,37.7778,-122.203,I AM Auto Care,37.7819,-122.204,Auto Workshop
Fairfax,37.7778,-122.203,Brookdale Park,37.7821,-122.204,Park
Fitchburg,37.7542,-122.189,U-Haul Moving & Storage of Oakland Coliseum,37.7509,-122.191,Storage Facility
Fitchburg,37.7542,-122.189,KW Maintenance And Handyman Service,37.7563,-122.192,Home Service
Foothill Square (neighborhood),37.7431,-122.149,Foods Co,37.743,-122.149,Grocery Store
Foothill Square (neighborhood),37.7431,-122.149,Ross Dress for Less,37.7428,-122.151,Clothing Store
Foothill Square (neighborhood),37.7431,-122.149,SUBWAY,37.7418,-122.15,Sandwich Place
Foothill Square (neighborhood),37.7431,-122.149,Ali Baba Grill,37.7449,-122.154,Mediterranean Restaurant
Foothill Square (neighborhood),37.7431,-122.149,ampm,37.7429,-122.152,Convenience Store
Foothill Square (neighborhood),37.7431,-122.149,Ben's Burgers,37.741,-122.149,Burger Joint
Foothill Square (neighborhood),37.7431,-122.149,Carl's Jr,37.742,-122.15,Fast Food Restaurant
Foothill Square (neighborhood),37.7431,-122.149,Foothill Square Shopping Center,37.7432,-122.15,Shopping Mall
Foothill Square (neighborhood),37.7431,-122.149,Louisiana Fried Chicken,37.7414,-122.15,Fried Chicken Joint
Foothill Square (neighborhood),37.7431,-122.149,Oak's Market & Liquor Store,37.7448,-122.15,Liquor Store
Foothill Square (neighborhood),37.7431,-122.149,Crystal Nails,37.7415,-122.15,Nail Salon
Foothill Square (neighborhood),37.7431,-122.149,Imperial Garden,37.7404,-122.147,Chinese Restaurant
Foothill Square (neighborhood),37.7431,-122.149,Huntsberry Liquors,37.7449,-122.154,Liquor Store
Foothill Square (neighborhood),37.7431,-122.149,Ollie's Fish and More,37.7449,-122.154,Fish & Chips Shop
Foothill Square (neighborhood),37.7431,-122.149,Red Pepper Pizza,37.7397,-122.146,Pizza Place
Forestland,37.833,-122.19,Redwood Park - Skyline Gate,37.8317,-122.186,Trail
Forestland,37.833,-122.19,The Guild Of Carillonneurs In North America,37.8301,-122.191,Nightlife Spot
Forestland,37.833,-122.19,Keren Creations,37.8287,-122.192,Jewelry Store
Fremont,37.7743,-122.209,El Paisa,37.7708,-122.211,Taco Place
Fremont,37.7743,-122.209,Tortas Ahogadas Mi Barrio,37.7701,-122.211,Mexican Restaurant
Fremont,37.7743,-122.209,Lena's Soul Food Cafe,37.7729,-122.214,Southern / Soul Food Restaurant
Fremont,37.7743,-122.209,Subway,37.7744,-122.211,Sandwich Place
Fremont,37.7743,-122.209,Santo Coyote,37.77,-122.209,Mexican Restaurant
Fremont,37.7743,-122.209,Penny Saver Market,37.7729,-122.207,Liquor Store
Fremont,37.7743,-122.209,Churros Guerrero Cart,37.7734,-122.213,Food Truck
Fremont,37.7743,-122.209,Las Adelitas,37.7758,-122.213,Mexican Restaurant
Fremont,37.7743,-122.209,Supermercado Y Carniceria Mi Tierra,37.7727,-122.214,Grocery Store
Fremont,37.7743,-122.209,Wing Town Cafe,37.7727,-122.214,Café
Fremont,37.7743,-122.209,Lee's Donuts,37.7727,-122.214,Donut Shop
Frick,37.7717,-122.185,Old Weang Ping,37.7747,-122.181,Thai Restaurant
Frick,37.7717,-122.185,That Takes the Cake,37.7757,-122.185,Cupcake Shop
Frick,37.7717,-122.185,Charlies Las Palmas,37.7761,-122.183,Seafood Restaurant
Frick,37.7717,-122.185,Soul's Restaurant,37.7706,-122.185,Southern / Soul Food Restaurant
Frick,37.7717,-122.185,Lena's Soul Food Restaurant,37.7705,-122.185,Restaurant
Frick,37.7717,-122.185,The Concordia Park,37.7728,-122.184,Park
Frick,37.7717,-122.185,Tasty Szechuan,37.77,-122.182,Chinese Restaurant
Frick,37.7717,-122.185,Chicos liquor,37.7697,-122.182,Liquor Store
Frick,37.7717,-122.185,Egg Roll Kitchen,37.7698,-122.182,Chinese Restaurant
Frick,37.7717,-122.185,Nail Specialist,37.7698,-122.181,Nail Salon
Frick,37.7717,-122.185,JJ Fish & Chicken,37.7758,-122.183,Fish & Chips Shop
Frick,37.7717,-122.185,Seminary Liquors and Grocery,37.7719,-122.19,Liquor Store
Fruitvale Station (neighborhood),37.7748,-122.224,Nyum Bai,37.7762,-122.224,Cambodian Restaurant
Fruitvale Station (neighborhood),37.7748,-122.224,Reem's California,37.7753,-122.225,Restaurant
Fruitvale Station (neighborhood),37.7748,-122.224,Nieves Cinco De Mayo,37.7762,-122.224,Ice Cream Shop
Fruitvale Station (neighborhood),37.7748,-122.224,Aloha Club,37.7749,-122.227,Dive Bar
Fruitvale Station (neighborhood),37.7748,-122.224,Taco Truck @ Guadalajara Parking Lot,37.7758,-122.227,Food Truck
Fruitvale Station (neighborhood),37.7748,-122.224,Guadalajara Restaurant,37.7756,-122.227,Mexican Restaurant
Fruitvale Station (neighborhood),37.7748,-122.224,Tacos Sinaloa #4,37.7766,-122.227,Mexican Restaurant
Fruitvale Station (neighborhood),37.7748,-122.224,Two Mammas' Vegan Kitchen,37.7741,-122.221,Vegetarian / Vegan Restaurant
